ID,control,tool,n_burst,burstStart,burstDur,pauseDur,cycleDur,burstPct,pausePct,totalActions,totalChars,finalChars,totalDeletions,innerDeletions,posStart,posEnd,docLen,categ,charBurst,ratio
P-S10,+,TW,19,3521.907,16.67,2.34,19.01,0.88,0.12,77,73,69,4,4,372,406,434,R,ments␣liés␣à␣cette␣apparition␣risu,7.12
P-S10,+,TW,19,3521.907,16.67,2.34,19.01,0.88,0.12,77,73,69,4,4,406,405,434,P,⌫,7.12
P-S10,+,TW,19,3521.907,16.67,2.34,19.01,0.88,0.12,77,73,69,4,4,405,414,434,P,querait␣i,7.12
P-S10,+,TW,19,3521.907,16.67,2.34,19.01,0.88,0.12,77,73,69,4,4,414,413,434,P,⌫,7.12
P-S10,+,TW,19,3521.907,16.67,2.34,19.01,0.88,0.12,77,73,69,4,4,413,434,434,P,bien␣de␣se␣produire.␣,7.12
P-S10,+,TW,21,3545.027,1.12,8.58,9.7,0.12,0.88,1,0,0,1,0,434,435,437,P,⏎,0.13
P-S10,+,TW,21,3545.027,1.12,8.58,9.7,0.12,0.88,1,0,0,1,0,435,436,437,P,⏎,0.13
P-S10,+,TW,21,3545.027,1.12,8.58,9.7,0.12,0.88,1,0,0,1,0,436,435,437,P,⌫,0.13
P-S10,+,TW,22,3554.723,4.53,8.19,12.72,0.36,0.64,17,8,0,9,8,435,443,436,P,"Tout␣d""a",0.55
P-S10,+,TW,22,3554.723,4.53,8.19,12.72,0.36,0.64,17,8,0,9,8,443,442,436,P,⌫,0.55
P-S10,+,TW,22,3554.723,4.53,8.19,12.72,0.36,0.64,17,8,0,9,8,442,441,436,P,⌫,0.55
P-S10,+,TW,22,3554.723,4.53,8.19,12.72,0.36,0.64,17,8,0,9,8,441,440,436,P,⌫,0.55
P-S10,+,TW,22,3554.723,4.53,8.19,12.72,0.36,0.64,17,8,0,9,8,440,439,436,P,⌫,0.55
P-S10,+,TW,22,3554.723,4.53,8.19,12.72,0.36,0.64,17,8,0,9,8,439,438,436,P,⌫,0.55
P-S10,+,TW,22,3554.723,4.53,8.19,12.72,0.36,0.64,17,8,0,9,8,438,437,436,P,⌫,0.55
P-S10,+,TW,22,3554.723,4.53,8.19,12.72,0.36,0.64,17,8,0,9,8,437,436,436,P,⌫,0.55
P-S10,+,TW,22,3554.723,4.53,8.19,12.72,0.36,0.64,17,8,0,9,8,436,435,436,P,⌫,0.55
P-S10,+,TW,22,3554.723,4.53,8.19,12.72,0.36,0.64,17,8,0,9,8,435,434,436,ER,⌫,0.55
P-S10,+,TW,23,3567.443,20.49,1.84,22.33,0.92,0.08,42,38,36,4,2,1,0,469,P,⌫,11.14
P-S10,+,TW,23,3567.443,20.49,1.84,22.33,0.92,0.08,42,38,36,4,2,0,28,469,R,Un␣nouveau␣sujet␣s'installr␣,11.14
P-S10,+,TW,23,3567.443,20.49,1.84,22.33,0.92,0.08,42,38,36,4,2,28,27,469,P,⌫,11.14
P-S10,+,TW,23,3567.443,20.49,1.84,22.33,0.92,0.08,42,38,36,4,2,27,26,469,P,⌫,11.14
P-S10,+,TW,23,3567.443,20.49,1.84,22.33,0.92,0.08,42,38,36,4,2,26,36,469,R,e␣dans␣les,11.14
P-S10,+,TW,24,3589.778,1.02,2.3,3.32,0.31,0.69,4,2,2,2,0,36,35,469,ER,⌫,0.44
P-S10,+,TW,24,3589.778,1.02,2.3,3.32,0.31,0.69,4,2,2,2,0,35,34,469,P,⌫,0.44
P-S10,+,TW,24,3589.778,1.02,2.3,3.32,0.31,0.69,4,2,2,2,0,34,36,469,R,es,0.44
P-S10,+,TW,25,3593.106,5.97,2.88,8.85,0.67,0.33,29,29,29,0,0,36,65,498,R,␣discussion␣à␣l'université:␣l,2.07
P-S10,+,TW,26,3601.954,4.99,2.13,7.12,0.7,0.3,4,4,4,0,0,115,119,502,R,qui␣,2.34
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,204,203,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,203,202,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,202,201,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,201,200,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,200,199,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,199,198,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,198,197,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,197,196,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,196,195,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,195,194,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,194,193,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,193,192,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,192,191,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,191,190,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,190,189,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,189,188,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,188,187,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,187,186,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,186,185,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,185,184,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,184,183,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,183,182,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,182,181,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,181,180,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,180,179,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,179,178,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,178,177,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,177,176,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,176,175,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,175,174,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,174,173,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,173,172,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,172,171,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,171,170,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,170,169,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,169,168,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,168,167,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,167,166,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,166,165,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,165,164,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,164,163,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,163,162,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,162,161,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,161,160,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,160,159,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,159,158,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,158,157,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,157,156,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,156,155,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,155,154,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,154,153,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,153,152,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,152,151,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,151,150,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,150,149,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,149,148,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,148,147,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,147,146,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,146,145,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,145,144,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,144,143,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,143,142,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,142,141,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,141,140,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,140,139,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,139,138,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,138,137,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,137,136,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,136,135,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,135,134,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,134,133,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,133,132,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,132,131,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,131,130,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,130,129,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,129,128,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,128,127,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,127,126,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,126,125,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,125,124,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,124,123,413,R,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,123,122,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,122,121,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,121,120,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,120,119,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,119,118,413,ER,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,118,117,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,117,116,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,116,115,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,115,114,413,P,⌫,3.42
P-S10,+,TW,27,3609.074,6.67,1.95,8.62,0.77,0.23,92,1,1,91,0,114,115,413,R,.,3.42
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,114,113,390,R,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,113,112,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,112,111,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,111,110,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,110,109,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,109,108,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,108,107,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,107,106,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,106,105,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,105,104,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,104,103,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,103,102,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,102,101,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,101,100,390,R,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,100,99,390,R,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,99,98,390,R,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,98,97,390,R,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,97,96,390,R,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,96,95,390,R,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,95,94,390,R,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,94,93,390,R,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,93,92,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,92,91,390,P,⌫,4.02
P-S10,+,TW,29,3624.994,6.43,1.6,8.03,0.8,0.2,24,0,0,24,0,91,90,390,R,⌫,4.02
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,77,76,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,76,75,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,75,74,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,74,73,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,73,72,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,72,71,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,71,70,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,70,69,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,69,68,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,68,67,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,67,66,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,66,68,407,R,a␣,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,68,67,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,67,66,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,66,65,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,65,73,407,R,a␣mise␣e,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,75,81,407,R,place␣,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,84,83,407,P,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,91,103,407,R,␣au␣sein␣de␣,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,103,102,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,102,101,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,101,100,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,100,99,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,99,98,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,98,97,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,97,96,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,96,95,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,95,94,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,94,93,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,93,92,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,92,91,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,91,103,407,R,␣dans␣la␣fau,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,103,102,407,R,⌫,5.96
P-S10,+,TW,31,3639.634,31.66,5.31,36.97,0.86,0.14,84,45,30,39,15,102,107,407,R,culté,5.96
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,406,413,780,R,Si␣les␣,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,413,412,780,R,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,412,411,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,411,410,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,410,409,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,409,424,780,R,fumer␣à␣été␣int,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,424,423,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,423,422,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,422,421,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,421,420,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,420,419,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,419,418,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,418,417,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,417,416,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,416,415,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,415,414,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,414,413,780,R,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,413,412,780,R,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,412,411,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,411,410,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,410,409,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,409,408,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,408,407,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,407,406,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,406,408,780,R,Il,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,408,407,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,407,406,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,406,436,780,R,"Depuis␣quelques␣années,␣l'inte",5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,436,435,780,R,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,435,434,780,R,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,434,433,780,R,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,433,432,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,432,431,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,431,430,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,430,444,780,R,s'est␣mise␣enp,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,444,443,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,443,517,780,P,␣place␣l'interdiction␣de␣fumer␣dans␣les␣lieux␣publiques␣et␣ceci␣et␣dorénaa,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,517,516,780,P,⌫,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,516,528,780,P,vant␣répriss,5.4
P-S10,+,TW,32,3676.609,95.26,17.63,112.89,0.84,0.16,486,430,374,56,56,528,527,780,P,⌫,5.4
